address,timestamp,voting_power,choice,author_ipfs_hash,reason,proposal_id
0x9C3b9fBDac90dFc1a9b9180f73b587e715a38260,1668213510,25.084746239901676,1,bafkreicwdjozkpoalewuouwldfkf32kj6htezqsci6peufffyxfsfrwbma,,0x9fd0e509ac0a27260328e49e4fe4cae5326b7e91c79699b4f306dfc3867749aa
0x92e644271c15faC96F292dF79C336B2aDe2e5cea,1668213510,25.08494290587322,1,bafkreidyacvg3t4pn7lcy3mvylpok56f7e73jnbboaybguq6fysag2xdua,,0x9fd0e509ac0a27260328e49e4fe4cae5326b7e91c79699b4f306dfc3867749aa
0x802CA2f7711FCfCa61771b21f86D5E6b9137dC2d,1668213510,25.094579539130176,1,bafkreifbrdijc42dn57qllhkdrm7qlfl7ui7xprzajc2izqrt4kqn3aahm,,0x9fd0e509ac0a27260328e49e4fe4cae5326b7e91c79699b4f306dfc3867749aa
0x99C3E38770329016D84eBDc0A42fF45dAB1c2888,1668253219,0.99611530734956522,1,bafkreihw75mejmbdubxcujyrvlhpfxlqljhniqj5ki5d2mjuhkvg4znjpu,,0x9fd0e509ac0a27260328e49e4fe4cae5326b7e91c79699b4f306dfc3867749aa
0x3DdEab29Af0Bfbadc4D4419A6B9844716f075770,1668253219,0.99611530734956522,3,bafkreibjq3bhjdvxs27kzpo7xwb5xsaqwl2lpwpezzz5buj3cbk2nkdxhi,,0x9fd0e509ac0a27260328e49e4fe4cae5326b7e91c79699b4f306dfc3867749aa
0xbBCEb8c2A58265a76AeCa75003279b71102D7B88,1668253919,0.99611530734956522,1,bafkreifbmdklk77bwdofa3xnm6bl2jt4u5fj747muiiet3mqz7d2qrirgm,,0x9fd0e509ac0a27260328e49e4fe4cae5326b7e91c79699b4f306dfc3867749aa
0x14e6fa489bAA44a8C47499884eb9597B636Edf88,1668254350,0.99611530734956522,1,bafkreiazrsr3ypwdqpcfjfft2mikzxrd3fqu2me2ckjqytsfuqqm3b4fwy,,0x9fd0e509ac0a27260328e49e4fe4cae5326b7e91c79699b4f306dfc3867749aa
0xB69aB847f42c6b73D9627a13f43B85A472692F34,1668254350,0.99611530734956522,3,bafkreiehbogdoum4usn2c2rtocljxmqfi4dwp3sllamzxcf5bhkrnfvfhm,,0x9fd0e509ac0a27260328e49e4fe4cae5326b7e91c79699b4f306dfc3867749aa
0xD312Ee32731F3c5819cd4dE77A9e8A7b24E38e44,1668335694,24.7011036613568,1,bafkreigtzpeyldtttec5u7dkpj6s7ho4ecoeffdfb7slcuqe4v25urig7i,,0x40bd516a25f204ead0c80b20f37ddc6d277b748dbbc757ebb784df935e453814
0xD312Ee32731F3c5819cd4dE77A9e8A7b24E38e44,1668335771,24.701247040352232,1,bafkreihe2upksg5h5jje2ng22fgdekoqj5pujxthnfodwwwzrpd6zdthvq,,0x9fd0e509ac0a27260328e49e4fe4cae5326b7e91c79699b4f306dfc3867749aa
0x5cbaEA8625F5C44c832d7DF5988906151426389F,1669455789,19.400814518847831,1,bafkreifv4djheonwicw3cumxtnd3wi2uiy63r3iocny4do4t6y4umkzozq,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0x5D4207c8a59756dC23d99aC42CeFF0e2DFEf4064,1669455789,19.400814518847831,2,QmRhnTF21B3XMrBg3dqpMUZ2fasQpALMumP5LqCfjGLe5L,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0x640C6d681872cDe3E1BfFBB9411e8475c6C21a4A,1669465276,0.0976433419890842,1,bafkreiesmupwhynzrtoe3r6yv5a7x4xtexabngfjl4x42nuselt65fh6s4,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0x640C6d681872cDe3E1BfFBB9411e8475c6C21a4A,1669465294,0.0976428726841629,1,bafkreiehjvw3ttdagf3kdxo36avtmiqigerw6nb55ma52uhqexqxx77d2q,,0xdd13d9ecee26193e58fa8bdf00b0f84b6e715701aff5501fe753447f51c7fa2a
0x248966B6BAf20E29D62E8e6b477109bb07BE1Ed3,1669465386,0.0976433419890842,1,bafkreibum4weghyrf2e6yyr3ol6gqh7dy6uoa3xgtcsze7oi6mmnbtudjy,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0x05582eBD41b590482E739af22a0751d0ba629788,1669465389,0.0976436971387544,1,bafkreig3ieh2zjbbojr2mtyy2aced5nulzu27l2hgzpy75jlsxjhgrdyuy,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0x1327bD8d0ed790Ef63a65CC3ac1Eb2C9DD0bb811,1669465420,0.0976436971387544,1,bafkreiddzwxgideb65b4lgmsgrtgwuam6jwswsbdw2pzdew4yfytw4oaie,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0xA1F03E9B4217a438f34Ea7C940d315aE73e633Aa,1669465491,0.0976436971387544,1,bafkreibeoibmgcbrj32twwsxblhdzhu34pewaljsz7aja7xbewfblbtsme,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0xA1F03E9B4217a438f34Ea7C940d315aE73e633Aa,1669465502,0.0976433419890842,1,bafkreiasqjdvvloyeaqqaquwnhpkh4g4e7qlhy74o3lnsojaqsfbuy6y3u,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0xA1F03E9B4217a438f34Ea7C940d315aE73e633Aa,1669465512,0.0976428726841629,1,bafkreihogx7z4hb7qlgocfmt7tb4w4wodp2uuvsi666z2acqiq3bdxqrqq,,0xdd13d9ecee26193e58fa8bdf00b0f84b6e715701aff5501fe753447f51c7fa2a
0xc0Ca7F6534c4931f35F54ba3EB989F325A48fbBF,1669465689,0.0976436971387544,1,bafkreihh5jwhc4fay7dkcv6ev56y4y6rop2bsoj7ausm3syamtqdlywmtm,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0xc0Ca7F6534c4931f35F54ba3EB989F325A48fbBF,1669465701,0.0976433419890842,1,bafkreia7uov6xcqtwjaw35s4hne7ucalscrptwr2rsjen7dhqqrtvs5koe,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0x553bB03E5970D45C140B88D5AeEE7d6229798459,1669465893,0.0976436971387544,1,bafkreidokcndvyhs2ufv7wvefwoflwmzib76kuwktrdgq72a7ok2i3q3p4,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0x553bB03E5970D45C140B88D5AeEE7d6229798459,1669465907,0.0976433419890842,1,bafkreigbrxiurak626uq2ybudjqmid2z3gq7dnridyzkbwebmkrxfuvese,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0xF9c42bC69A00b8c69Af3c7E8d906d36c34BFc73f,1669465956,0.0976436971387544,1,bafkreia4kzd5ksm4knojlzegutjg64ph43cfeoe3sxxhy5ptl6vjrdlzmm,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0x76af87558635A5eDA150a93db8c4A6e6Dee89d25,1669466058,0.0976433419890842,1,bafkreihbvs4isdgfqmiyl5tswk4u3zlokmfffeve3jfjdrr2svzok3udru,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0xC81038abB9518CedA5b3cD1Dbf553FB1C963c005,1669466268,0.0976433419890842,1,bafkreifqg3zeiblmorofnvfabxgdgpsyp5eit2bifvynxsgv5hajcrmwk4,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0xC81038abB9518CedA5b3cD1Dbf553FB1C963c005,1669466277,0.0976428726841629,1,bafkreiguk2wrtnuugqjaj732ftqs2oeo2or2k47csuxb4iuuphobiqm4ua,,0xdd13d9ecee26193e58fa8bdf00b0f84b6e715701aff5501fe753447f51c7fa2a
0x6986A34e6eB871Ea1A8D7899Ebe9e8C8b579aFeC,1669466287,0.0976436971387544,1,bafkreifbw62e4jyjiabiifanu557ayc3hu4wwdmatveodlkbznrha6xxze,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0x6986A34e6eB871Ea1A8D7899Ebe9e8C8b579aFeC,1669466298,0.0976433419890842,1,bafkreiec6xmaamzlacfpcdhw76exi4w2jzc5qnow3ov5imsgmejpeqfwve,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0x65C833A1BFa7b0F7b6fb4D16ca08c6Bb11275677,1669466465,0.0976436971387544,1,bafkreihv4uqq4ztt4umvwgcogu4zoxxhkl4pthyvnjvnqwo7ukxgjyv544,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0x7C74588601a22723978FEC146afD180dC14fEC79,1669467023,0.0976433419890842,1,bafkreiccpdxiesgtfivp3ze3tjuevtc5s3pjiqq4yh5it3vgrtk3aihnlm,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0xe97f8DdeF48528B6b03CE20682220b45cE740329,1669467104,0.0976428726841629,1,bafkreibqri3fbj24i3szhiuq6mbnyajhi6fd5sfhxh4rr6btipacbzr5vm,,0xdd13d9ecee26193e58fa8bdf00b0f84b6e715701aff5501fe753447f51c7fa2a
0xd7b0ca8e00fCC7FA7c8293B1F1408DC21dCB825f,1669467295,0.0976436971387544,1,bafkreibz3lnb2suz254hwv7hzxu7ngqy3agix7mdwlncn3vg64qigaj4ae,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0xd7b0ca8e00fCC7FA7c8293B1F1408DC21dCB825f,1669467345,0.0976428726841629,1,bafkreihriwnyojbnttj5yehkqrc5pmkidtyna433tkqehs66jpeyq6srby,,0xdd13d9ecee26193e58fa8bdf00b0f84b6e715701aff5501fe753447f51c7fa2a
0xAa16346C6eAaFDF95A61e35e40fe7a5d7e5A7FD0,1669467424,0.0976428726841629,1,bafkreiemp7mjure2bqnvxbo2e2ci7ro2rjamzylokdul44puunfoqlgtde,,0xdd13d9ecee26193e58fa8bdf00b0f84b6e715701aff5501fe753447f51c7fa2a
0x641281ED431f40312B50ea9f59E23B2829f6E014,1669467579,0.0976428726841629,1,QmNad3egefrsGpBEXJ8V74A5Xf7BynmLwg7CJKtTRNunAW,,0xdd13d9ecee26193e58fa8bdf00b0f84b6e715701aff5501fe753447f51c7fa2a
0x13eF8Be9450358eAd47C6eD48dD4795D58eb88Cc,1669467619,0.0976428726841629,1,QmSQJVrCvWvh36ToAg3sM3RFfZj74pPMk1XtdZtPeSF1GP,,0xdd13d9ecee26193e58fa8bdf00b0f84b6e715701aff5501fe753447f51c7fa2a
0xE6580db91e45ED6EbeDb8799dBB96Ca1947C2886,1669468655,0.0976433419890842,1,bafkreiccajhgva3dxukyhwejyn6o6tztpe6cbar4l5hdp4yl5wwafcenxe,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0xC95BcF5858C2520553efb73098373c9337111bA2,1669468789,0.0976436971387544,1,bafkreidslowb2uhtnhbiios66jietkbn2q3zeiwjvfsyzed2llx76tx5na,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0xdCe6140884AAF0e2FB4677EE814032e2D388eb9C,1669469091,0.0976436971387544,1,bafkreifgdouuktgfk2wwfmxhpe2sdgkoctytwkjvbo7fkri4nd3om4ofhy,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0xD056A03A5080fA2506c3F2269320A0b388dB3889,1669469101,0.0976428726841629,1,bafkreic3qnhcqujl4yr25tcmux2tmzhsmvfo2jry7jmb572drdyci3353m,,0xdd13d9ecee26193e58fa8bdf00b0f84b6e715701aff5501fe753447f51c7fa2a
0x49A4FdcF86aec79A2fA708c6685cAf75A540677F,1669469630,0.0976433419890842,1,bafkreibd6os454yk4tvb2dhytj5fdognvefhnmqrtha6u34soecqa3h6di,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0xDd9566fb1A4DAF38852b499785a0Ce9250Fec634,1669469754,0.0976436971387544,1,bafkreig55ro5ayvsdqlrid5fkla7f7trfkyzkjrlogu6qwqyaedgjczzhe,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0x167257d6fE4A4D5e30AA61C723f3e439BF4Df2A9,1669470027,0.0976436971387544,1,bafkreiftjjovnyrl737iuby7uo4fpgkwwublon7rz2tdu2jkmg5asc6ege,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0x6F5EB438798D29881242986dF8c1546FC580fbE4,1669474944,24.809490006316508,1,bafkreif2bevif222xikbr2znlwin2qdlo6lp5ggvgndpim7c7nd3ohfoau,,0xdd13d9ecee26193e58fa8bdf00b0f84b6e715701aff5501fe753447f51c7fa2a
0xEcffBe4c57e7a00538AF832bC47a959975629B64,1669474944,24.809490006316508,3,bafkreicojmedvja2ojkg2vnjth22pkrp5xrf6m3i5bir37xvlzetitk3qy,,0xdd13d9ecee26193e58fa8bdf00b0f84b6e715701aff5501fe753447f51c7fa2a
0x7460de619e8b81Bb21D464E9F2B12B60cc031513,1669480629,0.982829665543696,2,QmfBm8vB9or72swWTDw4yU8Qgt7egcZPkbyZixrRUoxBX3,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0xE92af3809ce93284DBB2343580CcE50FccCaa525,1669565104,0.26523192358315939,2,bafkreibe54astptlyf6kpduwg3byypavrpp6ss4jsql2fcr4mplkqvea5u,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0x1AB927af0004346BF27b01797D4715aaF21F8E94,1669590368,25.17089218664988,1,bafkreid3agmra22vfh4ret42eizllii7kchidbh2vafilvuc3ikoiksaza,,0x7839f919ddd2c226ef0f050ce9250b0f1f41c1d94bf0ab8fdc9205b151fe3a2a
0x7cE3E1539bB9A2BB75fd3e4069718E3216cf55b8,1669590374,25.004682140988159,1,bafkreibvmwyr7drboozdluqjfu5kzbgo25bpm2rjgucziyhr4tym6ypjca,,0x7839f919ddd2c226ef0f050ce9250b0f1f41c1d94bf0ab8fdc9205b151fe3a2a
0x3d3aFAe1a490a978056181f4792987fa7bb2B3f7,1669621464,26.305391325201384,1,bafkreiaf7ehspvq2mzrzrgsjz5erozkcakyc762digx2jvx7tfmc3ajglm,,0x34e6fd18754c358948415dcd53bd7c7b785efb2c6805cabd560ebfdc34d6bf23
0x3d3aFAe1a490a978056181f4792987fa7bb2B3f7,1669621464,26.305518844734618,1,bafkreifgjxwmaznxbgklhretah6m6vu7tjt34qgpnhbdw2wms4fpxjk2fa,,0x7839f919ddd2c226ef0f050ce9250b0f1f41c1d94bf0ab8fdc9205b151fe3a2a
0x3d3aFAe1a490a978056181f4792987fa7bb2B3f7,1669621464,26.305563648894939,1,bafkreib5esxub3fwzcymebiye5dmawbo34zropvnkxhgzudhuwxs5hwi4m,,0xfb862e6810019e8bf3282a1e06d2077edf28424bfc830562e56b91db0a70e861
0x60cFf70F2553C2d59f4EAb5388679A6216EB121f,1669625081,26.22794280075458,1,bafkreih2z6banvqbyzwtgj6crgljlazecrrbwp6xtc3fgtxexjkw6xiksy,,0x34e6fd18754c358948415dcd53bd7c7b785efb2c6805cabd560ebfdc34d6bf23
0x60cFf70F2553C2d59f4EAb5388679A6216EB121f,1669625081,26.228069944843881,1,bafkreiafhkdgmgizcnl7pevcp3vwmgyfrec6jzyrtltlce4gnw6apbk3ei,,0x7839f919ddd2c226ef0f050ce9250b0f1f41c1d94bf0ab8fdc9205b151fe3a2a
0x60cFf70F2553C2d59f4EAb5388679A6216EB121f,1669625081,26.228114617091467,1,QmbSkCqnaAn8o4r8ZUM1EEz8gkGBaghedJzpGFsHkgfSj4,,0xfb862e6810019e8bf3282a1e06d2077edf28424bfc830562e56b91db0a70e861
0x67EdAe29a16E8551Fa9BfFc5a2CeBe62c3A36E5f,1669625081,26.247304931843384,1,bafkreihk7hhpxq4zamuf4n7egwolnfekq75xjzusfnuhitd4bdboa676h4,,0x34e6fd18754c358948415dcd53bd7c7b785efb2c6805cabd560ebfdc34d6bf23
0x67EdAe29a16E8551Fa9BfFc5a2CeBe62c3A36E5f,1669625081,26.247432169793662,1,bafkreigui4fzscke2225oecgrscj5fozbomw6nrue4rdbwcgipomvpmtni,,0x7839f919ddd2c226ef0f050ce9250b0f1f41c1d94bf0ab8fdc9205b151fe3a2a
0x67EdAe29a16E8551Fa9BfFc5a2CeBe62c3A36E5f,1669625081,26.247476875019441,1,bafkreibftj4rsbfxoin5vnlkl5rsyiivlblrr2f7jdluimkubzv5uujxoa,,0xfb862e6810019e8bf3282a1e06d2077edf28424bfc830562e56b91db0a70e861
0x2c3C311314a9876EE312eDcC9f1f8FB5F49b4574,1669625596,0.23913034107835421,3,bafkreic4k7plbg3z7yqh3lfbe5tygkik6u6qzgcnu3ckingi6fsxiu7kv4,,0x34e6fd18754c358948415dcd53bd7c7b785efb2c6805cabd560ebfdc34d6bf23
0xAc65470f4fAfba5db2B36C7b58219d375C3f1eB6,1669626625,26.256985997433581,1,bafkreici4slxd56nyre6f76e6swp6bejyewn5facvbimp4ghiq5an4xqiy,,0x34e6fd18754c358948415dcd53bd7c7b785efb2c6805cabd560ebfdc34d6bf23
0xAc65470f4fAfba5db2B36C7b58219d375C3f1eB6,1669626625,26.257113282314357,1,bafkreiaidg3s2fk2cp6kjypgtgapq54fvtzsajgalcezxnwkkdyyfor4ay,,0x7839f919ddd2c226ef0f050ce9250b0f1f41c1d94bf0ab8fdc9205b151fe3a2a
0xAc65470f4fAfba5db2B36C7b58219d375C3f1eB6,1669626625,26.257158004029218,1,bafkreigszgpwhga25gcrlmgsbymilmc2kz5ou26yrtxjif6b3oj67crzda,,0xfb862e6810019e8bf3282a1e06d2077edf28424bfc830562e56b91db0a70e861
0x7c27A0e8fb598E59926057B040925d5947353fcA,1669631901,0.23914941194351441,3,bafkreibpcmbw7mikghfncybbj4wefuc3bip4wx5nei6xwn43pkzk5o6qma,,0xfb862e6810019e8bf3282a1e06d2077edf28424bfc830562e56b91db0a70e861
0x2933A226eF02E1ECD097b67826F6a481b660083c,1669635755,0.0976428726841629,1,bafkreihctcx7lgfa5lhcijnf2hdotshjzk23hycaq7bxqpsw7pr3277te4,,0xdd13d9ecee26193e58fa8bdf00b0f84b6e715701aff5501fe753447f51c7fa2a
0xfc1c0c6252EB5895046c7BcE4D60cF3e3139E554,1669636053,0.23913034107835421,2,QmUHUrXsShPaSKC6ReyoQGAYfZZ3CAtJ4uSRHMwomhGws6,,0x34e6fd18754c358948415dcd53bd7c7b785efb2c6805cabd560ebfdc34d6bf23
0x4056CbBa818AccE04805a91560C6aAdb909bE7d5,1669644959,0.0976436971387544,1,QmTGW8KDjzBQjexjuDXBfqE3NopiXFi7nZ4L1jedVEU8gi,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0xb285e5755AC1D6e9C80CC4a00955346f68566094,1669645331,0.0974499238849299,1,bafkreicqv2qwtpaihpkkiul6o3fq4hym2i7wwq7jnd3iyarrrixpzntbbe,,0x34e6fd18754c358948415dcd53bd7c7b785efb2c6805cabd560ebfdc34d6bf23
0xc78ED989d84EAe2537dA1079e0A4B314a71A4369,1669646107,29.043385337333032,2,bafkreigud2te3bicp6dl4grns4rgczscpxy5bnsfhvk4cg5uuwnvvheg7i,,0xfb862e6810019e8bf3282a1e06d2077edf28424bfc830562e56b91db0a70e861
0xB09F6d0f375EfE219B09AaA174AF185d261F0004,1669646404,0.23914445351857269,2,bafkreia2jw3f6tiwmigbxnreu3ujxcxosexlzgdcgu7tghyly3cf64ydwu,,0x7839f919ddd2c226ef0f050ce9250b0f1f41c1d94bf0ab8fdc9205b151fe3a2a
0xc8496486FA91De8dd109aE1CAdb3f1741aD9F771,1669646843,0.0976433419890842,1,bafkreif7n4dhbu2gw2xodvgkn3riygzwykgaoukcsm573nkckijkqblsum,,0x714977397be501e7f854293401370ab89d8c9261f533d7bb551d0c29ade5755f
0xdCe6140884AAF0e2FB4677EE814032e2D388eb9C,1669648823,0.0974503931898512,1,bafkreiguy5yrd5wzhumsuckgj3mc77dikfp3g46eruki52qjrz44el7etu,,0x7839f919ddd2c226ef0f050ce9250b0f1f41c1d94bf0ab8fdc9205b151fe3a2a
0xdCe6140884AAF0e2FB4677EE814032e2D388eb9C,1669648885,0.0974499238849299,1,bafkreid5tqfmvz5s3a5wgyz36r5woujuul53dnnq6cvrv54zp36pu3kk7y,,0x34e6fd18754c358948415dcd53bd7c7b785efb2c6805cabd560ebfdc34d6bf23
0xDd9566fb1A4DAF38852b499785a0Ce9250Fec634,1669652110,0.0974499238849299,1,bafkreiabrie4lqewak7py6dsd4xrexw7qgv44gmxern3re4ljschtnq3de,,0x34e6fd18754c358948415dcd53bd7c7b785efb2c6805cabd560ebfdc34d6bf23
0x5906F5bb391fA6159cb264d76178A9f5b538e6f9,1669652626,26.286029194112583,1,bafkreidr2j4kcykevfgbbw2nultiawzajcmt42vukkdqef75iq5pyesbdm,,0x34e6fd18754c358948415dcd53bd7c7b785efb2c6805cabd560ebfdc34d6bf23
0x5906F5bb391fA6159cb264d76178A9f5b538e6f9,1669652626,26.28615661978483,1,bafkreicvhn42b2eiqjyrlmsimxiwelws2irkowj3pyr7jgj6ypiqe7dfua,,0x7839f919ddd2c226ef0f050ce9250b0f1f41c1d94bf0ab8fdc9205b151fe3a2a
0x5906F5bb391fA6159cb264d76178A9f5b538e6f9,1669652626,26.286201390966969,1,bafkreidw5vovn3ki4rzj7uetxdyqqvm65w4yrwqfk7ozypg6fv62sexkcm,,0xfb862e6810019e8bf3282a1e06d2077edf28424bfc830562e56b91db0a70e861
0xB2a427640F6a52639223Ac131739721759D7564d,1669652626,26.29571025970278,1,bafkreidkvp2noqh33rviknx7gaswxl2brabh753odpk7wpslopyg6fbofm,,0x34e6fd18754c358948415dcd53bd7c7b785efb2c6805cabd560ebfdc34d6bf23
0xB2a427640F6a52639223Ac131739721759D7564d,1669652626,26.295837732305522,1,bafkreidqg5wpxrzbo73g6xem2e5dghrbjtiq5covapwkau5u6y5fp22bjm,,0x7839f919ddd2c226ef0f050ce9250b0f1f41c1d94bf0ab8fdc9205b151fe3a2a
0xB2a427640F6a52639223Ac131739721759D7564d,1669652626,26.29588251997675,1,bafkreif73itllb5seampfscpgrzeycxp6frfoqcqvmtxcsaxoguctlipjy,,0xfb862e6810019e8bf3282a1e06d2077edf28424bfc830562e56b91db0a70e861
0x5d2cd38F7AB4918F055053E750F321Ba37155621,1669653432,0.0976436971387544,1,bafkreiaxsrhzhumssq3flb2vxypx4s6gd4zpwcmfz5b4epzyzu7yohhhrm,,0xa040cd10e6b648014373e84569218937f986ca1ab11210ceb39e65c88cd005a3
0xD1a6F9DE543FcD0F3399FA19eb2b5B931042B58f,1669662401,26.189218538576974,1,bafkreibgjupociwudbs7i5vvxdooxrft7do5q5kqc7hprtj7jqj7dpw4t4,,0x34e6fd18754c358948415dcd53bd7c7b785efb2c6805cabd560ebfdc34d6bf23
0xD1a6F9DE543FcD0F3399FA19eb2b5B931042B58f,1669662401,26.189345494944305,1,bafkreietpids7cqkbdxlub7imojl6a453gdts4zbru3k65jenb76swumg4,,0x7839f919ddd2c226ef0f050ce9250b0f1f41c1d94bf0ab8fdc9205b151fe3a2a
0xD1a6F9DE543FcD0F3399FA19eb2b5B931042B58f,1669662401,26.189390101235524,1,bafkreihxqfurxakd2euyqzago55kenilb3ip2fxgyge5j6qy2fq6esaute,,0xfb862e6810019e8bf3282a1e06d2077edf28424bfc830562e56b91db0a70e861
0xca91617eeDE9e5Eaf0FbC0d956ae569551d20A0B,1669690479,0.96811289740604978,1,bafkreibqiv3brxz7dmecqcc4su5p7hu6vceqssmlzqncktm3yf7icicvqq,,0xfb862e6810019e8bf3282a1e06d2077edf28424bfc830562e56b91db0a70e861
0x7fB3d072199bCeB6290d67ABfEaD5832231B14D4,1669716670,0.23914445351857269,2,QmWnoQomwixLNM7GQ9KYGi58chiWAED46BGJmWS62MKkap,,0x7839f919ddd2c226ef0f050ce9250b0f1f41c1d94bf0ab8fdc9205b151fe3a2a
0xac8a9C9362B4ad6D776619cb990462c9Df8e1e10,1669727817,0.23914941194351441,2,bafkreifamb7tgjccpxrcfx4mazdoclkaqqhakfrtpf3hivxjsc5sni6hmy,,0xfb862e6810019e8bf3282a1e06d2077edf28424bfc830562e56b91db0a70e861
